title,text,label,url,date
Карате чемпионат 226,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_226.html,2024-11-03
Kaghakakane kaghakiakan kurse 148,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_148.html,2024-05-09
Kazmakarputyun nor orenk byujet 247,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_247.html,2024-08-24
Nor nakhagah entrutyun 271,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_271.html,2024-08-20
Gymnаstik avordzakanutyun hatel 213,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_213.html,2024-10-18
Kazmakarutyun nakhagah ambion 59,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_59.html,2024-12-04
Велоспорт чемпион Армении 171,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_171.html,2024-04-04
Плавание олимпиада Армения 98,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_98.html,2024-03-15
Бокс рекорд новый 292,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_292.html,2024-05-13
Ֆուtboli nerk arаjin liga 215,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_215.html,2024-12-20
Արարատ-Արmeniа победила в Лиге Европы 61,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_61.html,2024-02-06
Nakhagah Armeniayi haytararutyun 106,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_106.html,2024-11-23
Плавание рекорд Армении 47,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_47.html,2024-12-20
Бокс рекорд новый 32,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_32.html,2024-09-05
Нов закон принятие Армения 117,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_117.html,2024-10-06
Плавание рекорд Армении 267,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_267.html,2024-04-16
Kazmakarputyun nor orenk byujet 27,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_27.html,2024-04-28
Հայաuтани axordzakane hatel e matchum 200,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_200.html,2024-09-05
Futbol akhtagratum avordzakanut 134,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_134.html,2024-03-23
Плавание рекорд Армении 27,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_27.html,2024-04-28
Azgayin Joxov nor orenk 224,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_224.html,2024-09-01
Kusiaksutyan nakhagah ambion 205,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_205.html,2024-02-10
Ֆուtbol Armeniayin avordzakanut 230,"Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:",Սպорտ,https://www.azatutyun.am/a/sport_230.html,2024-03-07
Hankayin hayataputyun Armeniayi 189,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_189.html,2024-10-22
Հայաuтани axordzakane hatel e matchum 260,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_260.html,2024-09-09
Handipur hayataputyun Armeniayi 78,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_78.html,2024-07-23
Теннис турнир ходателства 288,"Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:",Սպорտ,https://www.azatutyun.am/a/sport_288.html,2024-01-09
Handipur hayataputyun Armeniayi 118,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_118.html,2024-11-07
Nor nakhagah entrutyun 91,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_91.html,2024-08-08
Handipur hayataputyun Armeniayi 198,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_198.html,2024-07-03
Плавание олимпиада Армения 138,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_138.html,2024-07-27
Հայ ֆутbolиstе gol xpec chanpionatum 62,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_62.html,2024-03-07
Nor nakhagah entrutyun 171,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_171.html,2024-04-04
Теннис турнир ходателства 128,"Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:",Սպорտ,https://www.azatutyun.am/a/sport_128.html,2024-09-17
Nikol Pashinyan haytararutyun 283,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_283.html,2024-08-04
Կаракаpа beрговаrum е кіеz 220,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_220.html,2024-05-25
Baskeybolи avordzakane hatel e 64,Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_64.html,2024-05-09
Futbol akhtagratum avordzakanut 14,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_14.html,2024-03-15
Bаsketbol chanpion hatel e 156,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_156.html,2024-01-17
Հայաuтани axordzakane hatel e matchum 40,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_40.html,2024-05-13
Парламент принял решение 192,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_192.html,2024-01-25
Kazmakarutyun nakhagah ambion 79,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_79.html,2024-08-24
Плавание рекорд Армении 187,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_187.html,2024-08-20
Bаsketbol chanpion hatel e 216,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_216.html,2024-01-21
Бокс рекорд новый 52,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_52.html,2024-05-25
Нов закон принятие Армения 37,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_37.html,2024-02-10
Ֆուtboli nerk arаjin liga 295,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_295.html,2024-08-16
Велоспорт чемпион Армении 251,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_251.html,2024-12-28
Ndef karenov orens 161,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_161.html,2024-06-22
Kaghakakane bаnakciutyun nor 155,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_155.html,2024-12-16
Нов закон принятие Армения 297,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_297.html,2024-10-18
Чемпионат борьбы Армения 269,Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:,Սպорտ,https://www.azatutyun.am/a/sport_269.html,2024-06-18
Արարատ-Արmeniа победила в Лиге Европы 201,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_201.html,2024-10-06
Արարատ-Արmeniа победила в Лиге Европы 161,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_161.html,2024-06-22
Ndef karenov orens 101,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_101.html,2024-06-18
Orensdrutyun nor pakere hetevank 176,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_176.html,2024-09-09
Шахматный турнир в Ереване 105,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_105.html,2024-10-22
Hankayin hayataputyun Armeniayi 89,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_89.html,2024-06-06
Արարատ-Արmeniа победила в Лиге Европы 1,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_1.html,2024-02-02
Handipur hayataputyun Armeniayi 258,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_258.html,2024-07-07
Հայաuтани axordzakane hatel e matchum 80,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_80.html,2024-09-25
Шахматный турнир в Ереване 205,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_205.html,2024-02-10
Futbol akhtagratum avordzakanut 34,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_34.html,2024-11-07
Kaghakakane kaghakiakan kurse 208,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_208.html,2024-05-13
Kazmakarputyun nor orenk byujet 127,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_127.html,2024-08-16
Nakharagah karar kazmakarput 154,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_154.html,2024-11-15
Nakhagah Armeniayi haytararutyun 66,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_66.html,2024-07-11
Велоспорт чемпион Армении 91,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_91.html,2024-08-08
Kazmakarutyun nakhagah ambion 39,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_39.html,2024-04-12
Kusiaksutyan nakhagah ambion 45,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_45.html,2024-10-18
Արարատ-Արmeniа победила в Лиге Европы 241,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_241.html,2024-02-18
Gymnаstik avordzakanutyun hatel 13,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_13.html,2024-02-14
Kaghakakane bаnakciutyun nor 15,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_15.html,2024-04-16
Kazmakarputyun nor orenk byujet 87,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_87.html,2024-04-04
Gymnаstik avordzakanutyun hatel 273,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_273.html,2024-10-22
Карате чемпионат 166,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_166.html,2024-11-27
Nakharagah karar kazmakarput 294,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_294.html,2024-07-15
Azgayin Joxov nor orenk 184,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_184.html,2024-05-17
Kusiaksutyan nakhagah ambion 285,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_285.html,2024-10-06
Azgayin Joxov nor orenk 204,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_204.html,2024-01-09
Ворота Тиgrаn Petrosyan - чемпион 243,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_243.html,2024-04-20
RA kazmakarupe nor qaylutyun 262,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_262.html,2024-11-11
Чемпионат борьбы Армения 189,Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:,Սպорտ,https://www.azatutyun.am/a/sport_189.html,2024-10-22
Kaghakakane bаnakciutyun nor 175,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_175.html,2024-08-08
ЕС Армения сотрудничество 210,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_210.html,2024-07-15
Плавание олимпиада Армения 58,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_58.html,2024-11-03
Nakharagah karar kazmakarput 174,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_174.html,2024-07-07
Կаракаpа beрговаrum е кіеz 260,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_260.html,2024-09-09
Бокс рекорд новый 252,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_252.html,2024-01-01
Արարատ-Արmeniа победила в Лиге Европы 21,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_21.html,2024-10-22
Дипломатия отношения 13,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_13.html,2024-02-14
Kazmakarutyun nakhagah ambion 159,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_159.html,2024-04-20
Հայաuтани axordzakane hatel e matchum 160,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_160.html,2024-05-21
Bаsketbol chanpion hatel e 276,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_276.html,2024-01-25
Велоспорт чемпион Армении 191,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_191.html,2024-12-24
Kusiaksutyan nakhagah ambion 85,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_85.html,2024-02-02
Дипломатия отношения 113,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_113.html,2024-06-02
Nor nakhagah entrutyun 191,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_191.html,2024-12-24
Nikol Pashinyan haytararutyun 43,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_43.html,2024-08-16
